"name","population","hhd_income","uninsured_pct","disabled_pct","married_pct","employed_pct","notcitizen_pct","hispanic_pct","white_pct","black_pct","racial_majority"
"Fayette County, Georgia",113692,113670,8.2556380396158,11.7624810892587,73.6885620800056,56.6856067269465,5.27653660767688,7.46578475178553,60.6445484290891,24.4115680962601,"white"
"Floyd County, Georgia",96115,93942,14.8499193674244,16.573895853925,62.2379441294283,57.4738594392134,4.6662851792124,11.8139728450294,70.4551838942933,12.819018883629,"white"
"Forsyth County, Georgia",243565,243395,8.0762835382752,7.11144868926159,80.5049986656539,59.0655471845298,10.5245006466446,9.69186870034693,68.7385297559173,3.83716872292817,"white"
"Fulton County, Georgia",1053583,1026517,8.80680496932847,9.73933710016202,47.1426551111778,64.9391647359534,6.52620628844619,7.23512053630326,39.4753901685961,44.2348633187893,"white"
"Glynn County, Georgia",84337,83771,15.5779788230551,12.917224942789,58.0290975491184,56.8125496519914,1.93865088869654,6.89377141705301,63.5177917165657,27.5893142985878,"white"
"Gwinnett County, Georgia",930955,930226,16.5741630905898,6.84673265625084,68.4018024501721,61.5469061340237,14.3427985240962,21.8114731646535,35.1097528881632,28.3457309966647,"white"
"Hall County, Georgia",203309,202456,18.4340093158689,13.2374857974807,68.374739927893,58.7686723165231,10.8799905562469,29.1885750261917,60.0725988519938,6.54127461155187,"white"
"Henry County, Georgia",233110,233039,9.16820385225859,8.87091930848097,61.1110634464416,61.5065848740938,2.54000257389215,7.24164557505041,40.0493329329501,47.8121916691691,"white"
"Houston County, Georgia",152785,152691,12.2832738815983,13.755277023268,61.6585397781196,60.1387570769382,3.9120332493373,6.50914684033118,54.1453676735282,31.8696207088392,"white"
"Jackson County, Georgia",72171,71996,11.7152318798409,16.2849343919303,73.023790719264,57.7461861412479,2.37214393592994,8.52558506879495,79.6067672610883,7.1219742001635,"white"
"Lowndes County, Georgia",111889,110672,18.0384130700963,10.1690067835087,49.6643995388287,59.7038136009795,1.52561914039807,5.96752138279902,51.9488064063491,37.9456425564622,"white"
"Muscogee County, Georgia",186163,184123,10.487583461805,18.5455756514452,48.4258418697593,58.1485042677653,2.62082153811445,7.29790559885692,38.997007998367,47.5937753474106,"white"
"Newton County, Georgia",110853,110356,16.0392591991196,15.1831705050833,58.9095468773962,58.6190721044987,3.39097724012882,NA,43.8382362227454,48.2332458300632,"white"
"Paulding County, Georgia",167725,167705,13.5871217767178,10.4945595468773,71.9272618870174,62.1278879117603,3.10389029661649,7.09852437024892,68.471605306305,18.3031748397675,"white"
"Richmond County, Georgia",190929,188938,10.9826165747477,17.9171314991437,40.590481278381,58.6553116603554,1.67444442698595,4.50062588710987,32.5419396739102,58.0351858544276,"white"
"Rockdale County, Georgia",90120,90027,15.4860186418109,12.8883710608078,58.2944962272526,58.6440301819796,4.63715046604527,10.5625832223702,28.8570794496227,56.080781180648,"white"
"Spalding County, Georgia",65349,65160,14.0262284044132,15.6697118548103,47.5202374940703,55.8080460297786,2.65803608318413,4.99778114431743,57.32910985631,35.9378108310762,"white"
"Troup County, Georgia",68204,67976,14.5475338689813,17.2394580962993,56.7693976892851,59.3322972259692,1.62453815025512,NA,55.0348953140578,36.700193537036,"white"
"Walker County, Georgia",68199,67964,13.9708793384067,24.3302687722694,59.4451531547383,58.2735817240722,NA,NA,90.4866640273318,NA,"white"
"Walton County, Georgia",93641,93620,13.767473649363,15.5743744727203,62.235559210175,58.7766042652257,2.1550389252571,4.86218643542893,73.1837549791224,18.1213357396867,"white"
"Whitfield County, Georgia",103726,102942,16.2919615139888,10.1681352794863,58.8030002120973,58.1802055415229,13.5703680851474,36.5829203864026,57.0541619266143,3.32607060910476,"white"
"Hawaii County, Hawaii",199970,198223,4.39865979896985,16.7040056008401,58.9313397009551,55.4868230234535,7.63314497174576,12.892933940091,30.0625093764065,NA,"white"
"Honolulu County, Hawaii",921235,905740,3.63718269496925,11.5894424332554,61.3054215265377,57.6473972439171,8.04789223162385,9.4472094525284,16.09773836209,1.82852366659973,"white"
"Kauai County, Hawaii",71446,71214,5.09475687932145,12.5101475240041,65.2618761022311,55.7693922682865,8.37975533969711,11.2994429359236,29.2248691319318,NA,"white"
"Maui County, Hawaii",166051,164141,6.34503857248677,7.67414830383436,58.810245045197,57.9261793063577,9.56814472662013,11.4946612787638,29.8673299167123,NA,"white"
"Ada County, Idaho",472729,470140,8.71006432861111,10.7101531744403,64.998550966833,60.0822035457947,2.91181628374819,8.34029644891682,84.3225188215658,1.40334102625394,"white"
"Bannock County, Idaho",86733,85608,9.68374205896256,13.3985910783669,61.8334428648842,58.3676340032052,1.44466350754615,8.88473821959346,83.3339098151799,NA,"white"
"Bonneville County, Idaho",118230,117916,8.20181003129493,14.339846062759,68.4217203755392,55.2541656094054,2.19402858834475,13.4204516620147,82.5306605768418,NA,"white"
"Canyon County, Idaho",228296,226264,13.0142446648211,16.3818025720994,63.4229246241721,56.573483547675,3.95144899604023,25.6916459333497,69.6197042436136,NA,"white"
"Kootenai County, Idaho",164380,163783,11.0907652999148,14.1197225939895,64.260858985278,56.4046721012289,1.08164010220221,4.94707385326682,90.3114734152573,NA,"white"
"Twin Falls County, Idaho",86482,86147,11.1005758423718,12.9749543257557,67.4001526329178,54.4078536574085,4.46798177655466,17.071760597581,78.1399597604126,NA,"white"
"Adams County, Illinois",64189,63996,5.99012291825702,15.7628254062222,64.9924441882566,57.321347894499,NA,NA,91.6963965788531,NA,"white"
"Champaign County, Illinois",208107,194293,4.32421783025078,10.0717419404441,42.5483044779849,64.0977958454065,7.03051795470599,6.24053972235437,66.2538982350426,13.4526950078565,"white"
"Cook County, Illinois",5103391,5056324,9.48377265234038,10.6505262873254,53.0122030626303,62.2602109068265,9.88156698164025,25.7487619506324,41.8720807400413,22.8714789832878,"white"
"DeKalb County, Illinois",103907,100115,5.86678472095239,11.322625039699,52.7231081640313,63.0323269847075,2.01622604829319,11.7624414139567,75.7340698894204,NA,"white"
"DuPage County, Illinois",916698,909713,5.27294703381048,7.98703607949401,69.9849896039917,60.1697614699716,8.08183283916841,14.646372087645,65.8643304556135,4.80267219956845,"white"
"Kane County, Illinois",528639,526602,7.87683088080902,9.93513531918757,67.2071110909335,59.238346016847,7.38632601832252,32.481712472973,56.1458764866005,5.56277535331294,"white"
"Kankakee County, Illinois",107935,104210,5.03636447862139,11.7552230509103,54.8163246398295,58.9660443785612,2.66178718673276,10.9093435864178,71.6375596423774,15.4870987168203,"white"
"Kendall County, Illinois",128701,128657,5.99839939083612,7.0116005314644,74.951243580081,58.701952587781,3.83835401434332,20.0270394169431,67.4656762573717,8.11260207768393,"white"
"Lake County, Illinois",678831,674242,7.17542363268619,9.90806253692009,69.9677828502234,59.1932307157452,8.60376146640327,22.4874821568255,60.3842488041943,6.44048371391407,"white"
"LaSalle County, Illinois",105467,105237,3.46079816435473,14.7562744744802,58.2513961713143,58.1518389638465,1.80720035650962,9.98890648259645,86.0032047939166,NA,"white"
"McHenry County, Illinois",306166,305643,6.57323151492981,9.68886159795666,71.6820287033831,60.3538603241379,3.7629913184351,13.8232200832228,80.0405662287778,NA,"white"
"McLean County, Illinois",170263,161619,4.83369845474354,9.27330071712586,57.3172092586176,62.6448494388094,3.61440829775113,5.19020574053083,79.2979097043985,8.00937373357688,"white"
"Macon County, Illinois",101501,100226,4.88468093910405,12.6422399779313,58.4348922670713,55.7738347405444,1.48668486024768,NA,75.8278243564103,17.8559817144659,"white"
"Madison County, Illinois",260187,257351,5.15321672489402,16.0138669495401,61.128342307648,59.5698478402072,0.492338202907909,3.47250246937779,84.562257145822,8.25137305092107,"white"
"Peoria County, Illinois",177051,173766,6.8268465018554,11.833313565018,54.0957125348064,58.031301715325,2.4795115531683,5.11547520206042,69.1975758397298,18.3907461691829,"white"
"Rock Island County, Illinois",138697,136391,6.30799512606617,13.3521272990764,56.1295485843241,56.5967540754306,5.32527740326034,13.2064860811697,71.6086144617403,9.99877430658197,"white"
"St. Clair County, Illinois",252010,251384,6.83544303797468,14.712114598627,53.5895400976152,58.4087933018531,1.44478393714535,4.31570175786675,61.5983492718543,28.9643268124281,"white"
"Sangamon County, Illinois",192731,190390,4.69929590984325,14.7008005977243,51.8790438486803,58.2184495488531,1.25148523071016,2.44693380929897,79.7858154630028,12.989607276463,"white"
"Tazewell County, Illinois",129659,129291,4.87586669648848,13.6581340284901,63.8251104821108,55.9991978960196,0.66636330682791,NA,94.2202238178607,NA,"white"
"Vermilion County, Illinois",73143,72963,4.97381841051092,14.5810262089332,49.1584977373091,54.9758691877555,1.1333962238355,NA,79.5728914591964,12.9185294559972,"white"
"Will County, Illinois",683519,681248,5.8605539860633,9.10289253115129,69.6102083482683,60.6309407638998,5.16503564641217,18.2343138961755,62.697452448286,11.166331879582,"white"
"Williamson County, Illinois",64343,64223,6.98133441089163,19.0246025208647,56.8562236762352,56.9028487947407,1.67228758373094,NA,89.8217366302473,NA,"white"
"Winnebago County, Illinois",279510,278247,5.77403312940503,13.6925333619549,55.2617079889807,57.7346069908053,3.99162820650424,13.5869915208758,67.5929304854925,13.6911022861436,"white"
"Allen County, Indiana",375582,373185,8.27542320984499,13.1116507180855,60.1879216788877,58.6492430414663,4.35324376567567,7.78897817254288,72.8006134479288,11.1610780069332,"white"
"Bartholomew County, Indiana",82772,82690,5.684289373218,16.8293625863819,58.6478519306046,58.4364277775093,7.64268109988885,7.14251196056637,78.7065674382642,NA,"white"
"Boone County, Indiana",67235,67194,5.14315460697553,9.64676135941102,73.5227188220421,58.9395404179371,3.95032349222875,NA,89.7612850449914,NA,"white"
"Clark County, Indiana",116893,116616,5.85150522272506,12.3993737862832,54.788567322252,59.1481098098261,2.07026939166588,NA,82.3667798756127,7.56332714533804,"white"
"Delaware County, Indiana",112584,106550,9.40364527819228,21.3289632629859,42.8373481134087,62.4875648404747,0.709692318624316,NA,86.4083706388119,6.35880764584666,"white"
"Elkhart County, Indiana",203603,202692,15.7325776142788,11.4335250462911,64.0904112414847,56.1381708520994,5.22683850434424,16.8229348290546,73.893803136496,6.1064915546431,"white"
"Floyd County, Indiana",77245,76864,5.85410058903489,12.6752540617516,59.5404233283708,59.4640429801282,0.778043886335685,NA,87.3532267460677,4.69286037931258,"white"
"Grant County, Indiana",64939,59604,9.18246354270931,18.9316127442677,49.5511172022975,59.2217311630915,1.22884553196076,NA,84.5993932767674,6.48300712976794,"white"
"Hamilton County, Indiana",336779,336606,4.27906728151102,7.72672880434944,76.9222546536453,58.7943428776735,3.25762592085611,4.28975678412253,82.6645960704201,4.34676746471722,"white"
"Hancock County, Indiana",76893,76836,4.04198041434201,11.2324919043346,68.4015450040966,58.6984510943779,0.45777899158571,NA,91.533689672662,NA,"white"
"Hendricks County, Indiana",168555,168518,7.24629942748658,9.68289282430067,68.6114324701136,59.6019103556702,1.47192311115066,NA,82.3831983625523,NA,"white"
"Howard County, Indiana",81507,81287,11.7486841620965,16.5237341578024,56.4687695535353,56.2614253990455,NA,NA,84.8565153913161,10.1709055663931,"white"
"Johnson County, Indiana",156038,155239,6.39267357951268,11.0261602942873,66.4242043604763,59.2945308194158,2.13858162755226,3.77728502031556,87.4908676091721,NA,"white"
"Kosciusko County, Indiana",78617,77842,10.2140758360151,11.5356729460549,65.4235089102866,57.7076204892072,4.0958062505565,8.24503606090286,87.3971278476665,NA,"white"
"Lake County, Indiana",481752,479661,7.867325927033,13.0797588800877,54.40890748767,58.5544014347631,3.0700443381657,19.6491140669888,53.7905395307129,23.511059632342,"white"
"LaPorte County, Indiana",102217,101844,7.84605300488177,13.0565365839342,53.5899116585304,57.6039210698807,1.0497275404287,6.9098095228778,80.2439907256132,9.26949528943326,"white"
"Madison County, Indiana",124326,122970,9.8651931213101,20.2499879349452,56.4145874555604,57.2985538021009,1.42126345253607,4.14153113588469,85.6305197625597,7.40553062110902,"white"
"Marion County, Indiana",954809,948166,10.7204687010701,13.0578995380228,47.8215014730695,61.5394283045091,6.06959088152709,10.978111852737,53.8129615451886,28.5746154466495,"white"
"Monroe County, Indiana",147237,132953,5.1040159742456,11.4067795459022,44.7013997840217,65.9175343154234,5.41575826728336,3.58198007294362,82.6816628972337,NA,"white"
"Morgan County, Indiana",69524,69380,8.73367470226109,12.4475001438352,60.9674357056556,59.2385363327772,0.701915885161958,NA,95.789943041252,NA,"white"
"Porter County, Indiana",168929,166503,6.25055496687958,10.7696132694801,65.2368746633201,60.4212420602738,1.47813578485636,10.4653434283042,82.2623705817237,4.19821345062127,"white"
"St. Joseph County, Indiana",269290,258742,7.80199784618812,15.2267072672583,55.0581157859557,59.4418656467006,4.53006052954064,9.21385866537933,71.1704853503658,12.8244643321326,"white"
"Tippecanoe County, Indiana",193954,178455,6.52113387710488,8.07150149004403,48.8584922198047,63.7790403910205,8.81961702259299,8.69690751415284,74.5563381007868,5.77611186157543,"white"
"Vanderburgh County, Indiana",178733,174386,9.16506744697398,13.3338555275187,56.0456099321334,60.0364789938064,2.15125354579177,2.86181063373859,83.0009007849698,9.605389043993,"white"
"Vigo County, Indiana",103036,98459,7.23533522264063,15.1801312162739,49.8738305058426,60.5380643658527,1.94980395201677,2.5389184362747,86.4008695989751,6.13474901976008,"white"
"Wayne County, Indiana",64326,63019,13.0351646301651,16.8563255915182,58.4988962472406,56.3287006809066,2.30699872524329,NA,87.3130615925131,NA,"white"
"Black Hawk County, Iowa",130081,126726,3.46783926937831,14.7308215650249,55.214827684289,59.7604569460567,4.29501618222492,4.6301919573189,80.5244424627732,9.73931627216888,"white"
"Dallas County, Iowa",93050,92884,3.27350886620097,6.92208490059108,72.4373992477163,59.794734013971,3.06609349811929,NA,84.527673293928,NA,"white"
"Dubuque County, Iowa",96089,93323,4.21900529717241,11.5674010552717,55.0489650220108,57.845330891153,2.03769422098263,2.63297567879778,90.3506124530383,NA,"white"
"Johnson County, Iowa",149401,143814,7.88013467112001,6.95711541422079,58.6294603115106,65.8998266410533,7.54948092716916,5.77037636963608,77.8910449059913,NA,"white"
"Linn County, Iowa",224909,221819,4.36220871552495,10.4713461889031,58.8362404350204,59.9251252728881,2.85270931799083,3.34135139100703,84.5799856830985,5.58670395582213,"white"
"Polk County, Iowa",485523,481064,4.97978468579243,11.3399365220597,58.3305013356731,60.551817318644,5.21808441618626,8.61256830263448,77.0713230887105,7.68367307007083,"white"
"Pottawattamie County, Iowa",92340,91146,6.45873944119558,14.6686159844055,56.1046133853151,57.9034004764999,1.51505306476067,7.91856183669049,87.4106562703054,2.00021659085987,"white"
"Scott County, Iowa",171246,169339,5.61589759760812,11.6738493161884,60.7430246545905,58.9304275720309,1.4429534120505,7.02322973967275,79.5090104294407,7.60076147764035,"white"
"Story County, Iowa",96586,85751,6.58584059801627,8.84393183277079,48.8818255233678,67.5926117656803,5.81036589153708,NA,83.6063197564864,NA,"white"
"Woodbury County, Iowa",102176,100352,5.83013623551519,12.4540009395553,58.2083855308487,58.0938772314438,3.94808957093642,17.4081976197933,70.988294707172,NA,"white"
"Butler County, Kansas",64069,63603,8.83890805225616,16.073295977774,73.5363436295244,55.2966333172049,1.8917104996176,NA,90.0294994459099,NA,"white"
"Douglas County, Kansas",121302,113648,6.48711480437256,12.4837183228636,53.3165158035317,65.8208438442895,4.6025622001286,6.48546602694102,78.0704357718752,NA,"white"
"Johnson County, Kansas",597755,596779,6.101329139865,9.19005278082157,68.2637535445124,59.8025947085344,4.70259554499753,7.8563960150898,79.3957390569715,4.77854639442581,"white"
"Leavenworth County, Kansas",74928,74272,7.68871449925262,12.155669442665,69.1397074524877,57.4031069827034,1.01430706811873,6.76382660687594,81.6303651505445,NA,"white"
"Riley County, Kansas",67476,61408,9.43594759618235,15.2883988381054,39.8704724642836,67.8552374177485,4.78244116426581,NA,77.2200486098761,NA,"white"
"Sedgwick County, Kansas",508765,507022,10.7350151838275,14.8141086749285,60.0817666309593,58.1673267618645,4.55396892474915,14.92398258528,67.4729983391153,8.5218126246892,"white"
"Shawnee County, Kansas",173236,171343,6.45477845251564,12.8033434159182,61.1749289985915,57.2571520930984,1.66824447574407,12.8795400494124,73.853009767023,8.98138954951627,"white"
"Wyandotte County, Kansas",164231,163935,18.4837211001577,13.8475683640726,54.2839049874871,58.7994958320902,14.7347333938172,29.9109181579604,40.1739013949863,22.0244655393927,"white"
"Boone County, Kentucky",132935,132727,5.76748034753827,14.2911949448979,67.6834543197803,59.1544739910483,4.68123519013051,NA,86.9191710234325,NA,"white"
"Bullitt County, Kentucky",81237,81237,4.33177000627793,16.0739564484164,64.7845193692529,60.7210999913832,2.94077821682238,NA,93.9731895564829,NA,"white"
"Campbell County, Kentucky",92334,90011,4.43498602898174,13.3645244438668,59.7515541404033,61.4389065782918,0.895661403166764,2.19095891004397,92.2487924274915,NA,"white"
"Christian County, Kentucky",60504,60296,11.9545815152717,19.5937458680418,58.0672352241174,52.9865793997091,1.0858786195954,NA,65.8568028560095,23.4116752611398,"white"
"Daviess County, Kentucky",99652,98151,7.59844258017902,17.8962790510978,58.1011921486774,57.5593063862241,3.5443342833059,3.36370569582146,87.5456588929475,NA,"white"
"Fayette County, Kentucky",318746,310647,7.5724871841529,12.0600729107189,50.6484787260075,63.5788370677593,6.30313792173078,7.45797594322752,70.5386106806046,14.8055191280832,"white"
"Hardin County, Kentucky",106286,106176,5.13708296483074,17.2779105432512,61.5781946822724,58.7010518788928,1.62768379654893,5.75616732213085,75.9817849952016,11.6986244660633,"white"
"Jefferson County, Kentucky",758744,750313,5.93032696139937,14.9092447518531,53.7052022816655,60.3353700325802,5.04175321320498,5.94152968590196,66.5017449890872,22.3976729964257,"white"
"Kenton County, Kentucky",165846,164712,5.68057113225523,13.0651327134812,57.9314544818687,60.6460210074406,2.40041966643754,3.40798089794146,88.2095437936399,3.98562521857627,"white"
"McCracken County, Kentucky",64130,63913,7.45049118977078,15.702479338843,59.1080617495712,57.3678465616716,NA,NA,83.059410572275,7.91049430843599,"white"
"Madison County, Kentucky",92066,86096,4.50980818108748,16.9421936436904,56.1749179936133,62.1173940434036,1.53476853561575,NA,89.5900766841179,NA,"white"
"Oldham County, Kentucky",63224,63137,3.75648487915981,9.99145893964317,79.1392509173731,57.3453119068708,2.54333797292168,NA,88.714728584082,NA,"white"
"Warren County, Kentucky",131663,125740,6.94044644281233,13.8049414034315,56.7349976834798,61.8640012759849,7.49413274800058,5.65003076035029,77.443169303449,8.67138072199479,"white"
"Ascension Parish, Louisiana",125700,125608,6.26650755767701,12.5107398568019,69.1949085123309,59.3237867939539,1.62291169451074,5.97852028639618,67.4653937947494,24.2895783611774,"white"
"Bossier Parish, Louisiana",120369,120140,11.7895803736843,11.2088660701676,55.7053726457809,57.2938214988909,2.89692528807251,7.06494197010858,65.5675464612982,23.2850650915103,"white"
"Caddo Parish, Louisiana",234809,233609,8.80630640222479,17.347290776759,46.6839005319217,57.5109983007466,0.891362767185244,2.93302215843515,43.9101567657117,50.1509737701707,"white"
"Calcasieu Parish, Louisiana",201255,199928,8.04551439715783,13.3253832202927,55.7779930933393,57.5399368959777,1.58555066954858,4.05952647139202,66.8351096867159,24.8232342053614,"white"
"East Baton Rouge Parish, Louisiana",437363,430255,10.4334385853399,15.7555623132272,46.4351122522939,60.6962637443039,4.03440620262802,4.40435061950828,43.8999183744395,47.0586217855649,"white"
"Iberia Parish, Louisiana",69044,68973,11.1783790046927,15.196106830427,56.7290423498059,57.2823127281154,2.47957823996292,NA,58.733561207346,32.6038468223162,"white"
"Jefferson Parish, Louisiana",429014,428503,11.0089647424093,15.2451901336553,51.59878232412,59.3626315225144,7.28834024064483,14.9757350575972,51.8106635214702,27.0077433370473,"white"
"Lafayette Parish, Louisiana",242029,238944,6.85826905040305,11.5436579913977,54.9190386276025,61.7339244470704,2.73768845882105,4.61308355610278,65.3512595598048,26.6071421193328,"white"
"Lafourche Parish, Louisiana",96620,95422,8.90602359759884,19.7940385013455,59.121299937901,59.1202649554958,1.76774994825088,4.4173049058166,76.9095425377769,14.1637342165183,"white"
"Livingston Parish, Louisiana",139918,139829,8.71010163095527,14.3212453008191,58.1168970396947,59.2804356837576,1.21785617290127,4.08739404508355,86.8780285595849,6.46235652310639,"white"
"Orleans Parish, Louisiana",386840,378314,8.58675421362837,13.7982111467273,34.7115086340606,63.6138972184883,3.07879226553614,5.54570365008789,30.6289421983249,58.8610278151174,"white"
"Ouachita Parish, Louisiana",147735,145347,8.91190306968559,13.2893356347514,47.6055098656378,57.3141097234914,1.10468067824145,2.09970555386334,57.3262937015602,37.0826141401834,"white"
"Rapides Parish, Louisiana",126665,124969,9.9214463348202,15.8812615955473,48.6053763865314,56.5420597639443,1.73686495874946,3.24793747286148,61.1558046816405,31.5288359057356,"white"
"St. Landry Parish, Louisiana",80764,80503,8.12614531226784,10.2805705512357,47.6808974295478,55.8169481452132,0.469268485959091,NA,54.6493487197266,42.0521519488881,"white"
"St. Tammany Parish, Louisiana",257277,256926,7.93036299397148,18.9581657124422,63.0938638121558,57.089051877937,2.07480653148163,5.83495609790226,78.1791609821321,12.8736731227432,"white"
"Tangipahoa Parish, Louisiana",133399,130781,8.99032226628385,19.9416787232288,54.7065570206673,58.5416682283975,1.35383323713071,4.45430625416982,62.862540198952,30.2498519479157,"white"
"Terrebonne Parish, Louisiana",109080,108861,8.41950861752842,14.6259625962596,50.9259259259259,58.8797213054639,2.34965163182985,NA,66.6153281994866,19.1547488082142,"white"
"Androscoggin County, Maine",107068,105161,8.16770650427766,15.8077109874099,52.7888818321067,60.1627003399709,1.93054881010199,NA,90.1464489856913,NA,"white"
"Aroostook County, Maine",65886,64690,8.60273806271439,21.5721094010867,58.7970130224934,56.3807182102419,0.933430470813223,NA,93.7315970008803,NA,"white"
"Cumberland County, Maine",291147,285319,4.95042023445201,11.7377132513816,60.2812325045424,61.5376424967456,3.1211037723212,2.0477628139737,89.9964622682013,3.43366065939199,"white"
"Kennebec County, Maine",120653,118326,10.3785235344335,15.7783063827671,59.363629582356,59.8833016999163,0.755886716451311,1.67339394793333,94.3822366621634,NA,"white"
"Penobscot County, Maine",149935,144569,9.5994931136826,19.9666522159602,54.7730683296095,61.3565878547371,1.15650115049855,NA,92.854903791643,NA,"white"
"York County, Maine",205683,204011,6.37096891818964,16.8949305484654,61.7771036011727,59.5839228327086,1.46779267124653,1.86208874821935,93.9333829242086,NA,"white"
"Allegany County, Maryland",64436,61654,4.90719473586194,20.9370538208455,49.7547954559563,58.9391023651375,0.451610900738718,NA,91.6102799677199,NA,"white"
"Anne Arundel County, Maryland",553576,552127,3.64809890602194,11.3568868592569,67.263573565328,60.0786522537104,3.70193071953986,8.3182796942064,66.6280691359452,17.3047603219793,"white"
"Baltimore County, Maryland",819674,806454,5.75326288256063,11.7644331770924,55.7047069932681,59.7681517286141,5.67676905696655,5.83988268506748,55.6193071879796,29.9021318231394,"white"
"Calvert County, Maryland",91247,91122,4.91851786908063,8.21506460486372,71.6768770480125,60.4282880533059,1.69211042554824,NA,77.45131346784,12.7916534242222,"white"
"Carroll County, Maryland",166117,164387,3.31272536826454,11.8855987045275,73.7010661160507,59.6194248631988,1.2780148931175,NA,88.6236808996069,NA,"white"
"Cecil County, Maryland",101691,101258,3.85088159227464,11.5339607241545,64.3439439085071,60.7497221976379,1.84972121426675,4.54317491223412,84.8010148390713,NA,"white"
"Charles County, Maryland",160614,160347,3.70764690500205,8.81741317693352,60.8701607580908,62.242394809917,3.34715529156861,NA,36.8243117038365,50.6668160932422,"white"
"Frederick County, Maryland",257125,254331,4.3441905687895,10.009528439475,67.5484686436558,60.3122994652406,4.75683033543996,10.623237724842,71.5395235780262,10.369275644142,"white"
"Harford County, Maryland",253488,253203,3.12243577605252,11.3066496244398,69.4557533295462,59.9602348040144,0.982295019882598,4.80219970965095,75.0603578867639,14.1442592943256,"white"
"Howard County, Maryland",322252,321165,4.5327880044189,8.34750443752095,71.6237602869804,59.7997840199595,8.51104104862033,7.38366247532987,49.6834775269044,19.5576753596564,"white"
"Montgomery County, Maryland",1040748,1038295,7.51421093290595,8.24906701718379,66.1158128576754,59.6444095977124,14.8484551495655,20.1409947460865,42.6096422957335,18.903423307083,"white"
"Prince George's County, Maryland",902118,887763,9.84172802227646,9.59198242358539,49.8010238128493,62.3501581832975,13.8144899004343,19.6321323817948,11.960408727018,61.8055509367954,"white"
"St. Mary's County, Maryland",110980,109422,3.24112452694179,10.102721211029,63.4078212290503,60.8415930798342,1.76608397909533,5.63795278428546,73.2222021985943,NA,"white"
"Washington County, Maryland",143166,142425,5.22610116927203,16.1120657139265,60.238464439881,58.4377575681377,3.29337971306036,5.65148149700348,79.8688236033695,9.54765796348295,"white"
"Wicomico County, Maryland",102198,99121,6.92087907786845,13.53451143858,46.1555020646197,60.4503023542535,6.66451398266111,5.61948374723576,61.9601166363334,25.7275093446056,"white"
"Baltimore city, Maryland",584579,568284,5.80605871918081,16.4981978483661,30.9557818532653,63.6967800759179,4.1123612035328,5.71077647332525,27.3596896227884,62.4962579907934,"white"
"Barnstable County, Massachusetts",210490,209509,2.88707302009597,13.7255926647347,63.8244097106751,52.3421540215687,3.09943465247755,3.36453038149081,88.7077770915483,3.1298398973823,"white"
"Berkshire County, Massachusetts",122886,118231,2.90106277362759,14.2123594225542,54.9281447845971,57.9740572563189,1.80573865208405,4.88176033071302,87.7309050664844,2.9759289097212,"white"
"Bristol County, Massachusetts",559506,549946,3.02409625634041,12.8751076842786,57.3141306795638,61.2054204959375,4.97188591364525,8.60223125399906,80.2522224962735,4.96026852258957,"white"
"Essex County, Massachusetts",782004,770781,3.11596871627255,11.9468698369829,58.8711822445921,60.2627352289758,8.8714379977596,22.2937478580672,68.5607746251937,4.50867258991003,"white"
"Franklin County, Massachusetts",69503,68778,2.3394673611211,17.3575241356488,52.5229126800282,59.1384544552034,2.2545789390386,NA,90.4709149245356,NA,"white"
"Hampden County, Massachusetts",460654,451063,3.52346880739123,15.1391282828327,48.3490862990444,59.8683610692624,2.28609759168487,26.4502207730748,61.2550851615312,8.9058165130445,"white"
"Hampshire County, Massachusetts",159535,137036,3.08772369699439,11.4357351051493,49.1666405490958,63.65750462281,4.32632337731532,5.88146801642273,82.9993418372144,NA,"white"
"Middlesex County, Massachusetts",1597489,1553655,2.74668557968161,9.42860952407184,62.5268781193486,63.5796553215703,10.7300895342628,8.24957167154203,70.4615806431218,5.34382396373308,"white"
"Norfolk County, Massachusetts",699017,688666,1.70782684827408,9.55799358241645,67.2720405941486,60.8401512409569,7.45618489965194,4.92577433739094,73.3402764167395,7.08995632438124,"white"
"Plymouth County, Massachusetts",513995,509178,2.53698965943248,11.6051712565297,65.3424644208601,58.7104932927363,3.23388359808948,4.13856165916011,79.7513594490219,11.3892158484032,"white"
"Suffolk County, Massachusetts",797738,755998,4.39505200955702,11.7680240881091,37.3608879105671,69.9756060260386,14.6787541774367,23.3626829861433,44.3944001664707,22.2917800079725,"white"
"Worcester County, Massachusetts",819568,800344,2.8996983776819,11.9767975323585,61.145261894071,61.9460496261445,6.43717177830271,12.1112586142944,74.8335708568417,4.91588251371454,"white"
"Allegan County, Michigan",117153,116754,6.58455182539073,10.5025052708851,70.5120654187259,57.5742832023081,2.15359401807892,7.57897791776566,88.3195479415807,NA,"white"
"Bay County, Michigan",102295,101805,4.8145070629063,15.556967593724,57.4593088616257,58.3635563810548,NA,5.55256855173762,89.7893347670952,NA,"white"
"Berrien County, Michigan",152351,150026,7.54245131308623,14.9149004601217,57.6989977092372,56.4065874198397,2.8329318481664,5.79517036317451,74.8541197629159,14.3320358908048,"white"
"Calhoun County, Michigan",132529,130070,6.04018743067555,13.621169706253,53.4335881203359,57.8250797938564,1.97088939024666,5.40862754566925,77.2600713806035,10.346414746961,"white"
